,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2753,3144656.0,Ninheira,31.0,MG,448.84,475.03999999999996,442.21000000000004,516.8100000000001,588.0
2754,3144672.0,Nova Belém,31.0,MG,487.0666666666666,558.7666666666667,511.3333333333333,553.6666666666666,766.6666666666666
2755,3144706.0,Nova Era,31.0,MG,491.625,534.5387755102041,513.8448979591838,563.1340909090909,642.4489795918367
2756,3144805.0,Nova Lima,31.0,MG,541.477868852459,578.0721621621622,561.9727027027027,632.272131147541,733.7837837837837
2757,3144904.0,Nova Módica,31.0,MG,453.82,497.84999999999997,414.75,480.06000000000006,250.0
2758,3145000.0,Nova Ponte,31.0,MG,468.3181818181818,478.90425531914894,476.56382978723406,502.26363636363635,479.1489361702128
2759,3145059.0,Nova Porteirinha,31.0,MG,503.1,510.675,500.52500000000003,509.825,490.0
2760,3145109.0,Nova Resende,31.0,MG,461.7,490.1285714285715,479.1285714285715,523.9368421052632,562.8571428571429
2761,3145208.0,Nova Serrana,31.0,MG,506.78487394957983,535.8563492063491,532.9650793650794,575.4470588235293,668.0952380952381
2762,3145307.0,Novo Cruzeiro,31.0,MG,474.07045454545454,510.9222222222222,496.0866666666667,534.1045454545455,567.5555555555555
2763,3145356.0,Novo Oriente de Minas,31.0,MG,454.4,509.64444444444445,487.71111111111105,502.37777777777774,511.1111111111111
2764,3145372.0,Novorizonte,31.0,MG,438.35,545.95,454.2,514.475,650.0
2765,3145406.0,Olaria,31.0,MG,459.18333333333334,509.95,468.34999999999997,483.9666666666667,416.6666666666667
2766,3145455.0,Olhos-d'Água,31.0,MG,458.20000000000005,500.45,478.90000000000003,462.4,570.0
2767,3145505.0,Olímpio Noronha,31.0,MG,467.78000000000003,508.71000000000004,500.85,497.53999999999996,582.0
2768,3145604.0,Oliveira,31.0,MG,507.8517482517483,540.6314685314685,526.4636363636364,579.2615384615384,703.6363636363636
2769,3145703.0,Oliveira Fortes,31.0,MG,507.15,541.7,576.45,548.0,550.0
2770,3145802.0,Onça de Pitangui,31.0,MG,460.1,401.3,460.05,488.8,660.0
2771,3145851.0,Oratórios,31.0,MG,507.8333333333333,517.4666666666666,511.8,529.1666666666666,533.3333333333334
2772,3145877.0,Orizânia,31.0,MG,438.6,488.53000000000003,477.53999999999996,483.6,568.0
2773,3145901.0,Ouro Branco,31.0,MG,535.4211055276382,567.0970443349754,557.0049261083744,618.76783919598,733.9901477832512
2774,3146008.0,Ouro Fino,31.0,MG,506.95853658536583,515.1619047619048,500.0357142857143,560.9804878048781,659.047619047619
2775,3146107.0,Ouro Preto,31.0,MG,509.3520231213873,551.7144886363636,541.3014204545455,583.0465317919076,662.2727272727273
2776,3146206.0,Ouro Verde de Minas,31.0,MG,478.3666666666666,466.3333333333333,458.09999999999997,402.90000000000003,593.3333333333334
2777,3146255.0,Padre Carvalho,31.0,MG,525.6999999999999,547.9,557.5666666666667,552.1999999999999,626.6666666666666
2778,3146305.0,Padre Paraíso,31.0,MG,530.6181818181818,542.9181818181818,544.6636363636363,595.8636363636364,698.1818181818181
2779,3146404.0,Paineiras,31.0,MG,491.7833333333333,516.3249999999999,498.65000000000003,566.7916666666666,646.6666666666666
2780,3146503.0,Pains,31.0,MG,480.84999999999997,495.1642857142857,514.7214285714286,536.0714285714286,665.7142857142857
2781,3146552.0,Pai Pedro,31.0,MG,465.66,467.16,482.43999999999994,553.74,668.0
2782,3146602.0,Paiva,31.0,MG,572.6,559.6,529.0,663.45,570.0
2783,3146701.0,Palma,31.0,MG,396.0333333333333,396.275,385.85,457.76666666666665,615.0
2784,3146750.0,Palmópolis,31.0,MG,406.3666666666666,497.12857142857143,480.9142857142857,499.8,445.7142857142857
2785,3146909.0,Papagaios,31.0,MG,500.54761904761904,536.6688888888889,514.4933333333333,542.1833333333334,599.5555555555555
2786,3147006.0,Paracatu,31.0,MG,494.6331210191082,527.0324404761905,515.2068452380952,547.5786624203822,635.1190476190476
2787,3147105.0,Pará de Minas,31.0,MG,522.113963963964,556.1060606060606,534.4593073593073,605.2905405405405,693.1601731601731
2788,3147204.0,Paraguaçu,31.0,MG,461.26785714285717,496.321875,481.403125,532.4607142857143,514.375
2789,3147303.0,Paraisópolis,31.0,MG,521.6583333333333,568.1213114754098,556.6147540983607,608.1933333333333,700.983606557377
2790,3147402.0,Paraopeba,31.0,MG,515.439024390244,540.5851063829788,524.8085106382979,561.1024390243903,657.8723404255319
2791,3147501.0,Passabém,31.0,MG,456.45000000000005,493.82500000000005,491.025,503.25,570.0
2792,3147600.0,Passa Quatro,31.0,MG,537.9375,582.4439024390244,566.8243902439024,634.29,741.4634146341464
2793,3147709.0,Passa Tempo,31.0,MG,471.9142857142857,509.65714285714284,424.4571428571429,520.657142857143,562.8571428571429
2794,3147808.0,Passa Vinte,31.0,MG,474.5888888888889,488.12222222222226,471.7444444444444,490.4777777777778,524.4444444444445
2795,3147907.0,Passos,31.0,MG,501.8458426966292,538.0314893617021,527.3697872340425,575.0352808988764,684.8510638297872
2796,3147956.0,Patis,31.0,MG,442.5,529.9,490.45,597.55,450.0
2797,3148004.0,Patos de Minas,31.0,MG,526.1921602787456,560.6395973154363,541.7927852348994,589.3613240418119,726.7785234899329
2798,3148103.0,Patrocínio,31.0,MG,519.0889763779528,541.6932330827068,529.4691729323308,577.0240157480315,699.4736842105264
2799,3148202.0,Patrocínio do Muriaé,31.0,MG,495.6333333333334,494.1333333333334,493.3666666666666,435.06666666666666,560.0
2800,3148301.0,Paula Cândido,31.0,MG,438.875,499.10833333333335,482.3333333333333,458.925,443.3333333333333
2801,3148400.0,Paulistas,31.0,MG,522.8333333333334,519.4666666666667,529.0333333333333,528.8666666666667,613.3333333333334
2802,3148509.0,Pavão,31.0,MG,457.1636363636364,482.74545454545455,502.41818181818184,504.2181818181818,609.0909090909091
2803,3148608.0,Peçanha,31.0,MG,482.0866666666667,527.58,508.96666666666664,549.4266666666666,665.3333333333334
2804,3148707.0,Pedra Azul,31.0,MG,474.39444444444445,509.36578947368423,490.9815789473684,512.8055555555555,536.8421052631579
2805,3148756.0,Pedra Bonita,31.0,MG,453.2166666666667,487.0,508.2833333333333,545.65,623.3333333333334
2806,3148806.0,Pedra do Anta,31.0,MG,478.175,530.7,518.6,553.25,655.0
2807,3148905.0,Pedra do Indaiá,31.0,MG,497.4,539.86,531.3399999999999,525.38,728.0
2808,3149002.0,Pedra Dourada,31.0,MG,458.6,528.8,521.15,521.425,550.0
2809,3149101.0,Pedralva,31.0,MG,497.70588235294116,521.6111111111111,530.8888888888889,532.8470588235294,661.1111111111111
2810,3149150.0,Pedras de Maria da Cruz,31.0,MG,467.8666666666666,484.3666666666666,449.4666666666667,473.6333333333334,553.3333333333334
2811,3149200.0,Pedrinópolis,31.0,MG,425.4,476.5799999999999,442.86,516.86,528.0
2812,3149309.0,Pedro Leopoldo,31.0,MG,493.75476190476195,531.2683615819209,512.9118644067796,558.9386904761905,597.9661016949152
2813,3149408.0,Pedro Teixeira,31.0,MG,441.25,443.25,411.4,429.29999999999995,330.0
2814,3149507.0,Pequeri,31.0,MG,448.28000000000003,483.0833333333333,494.7,499.0,510.0
2815,3149606.0,Pequi,31.0,MG,497.76666666666665,532.6142857142858,536.3714285714285,555.0,605.7142857142857
2816,3149705.0,Perdigão,31.0,MG,483.1166666666667,505.228,507.256,548.7888888888888,471.2
2817,3149804.0,Perdizes,31.0,MG,488.75714285714287,502.77272727272725,505.72272727272724,517.5095238095239,500.0
2818,3149903.0,Perdões,31.0,MG,506.2093023255814,550.2977272727272,532.6954545454545,595.693023255814,729.0909090909091
2819,3149952.0,Periquito,31.0,MG,482.75,350.8,317.85,411.25,520.0
2820,3150000.0,Pescador,31.0,MG,455.21999999999997,473.43999999999994,466.53999999999996,458.25999999999993,504.0
2821,3150109.0,Piau,31.0,MG,514.05,593.6500000000001,568.6,643.95,690.0
2822,3150158.0,Piedade de Caratinga,31.0,MG,511.3230769230769,526.6071428571429,540.05,561.6846153846154,660.0
2823,3150208.0,Piedade de Ponte Nova,31.0,MG,447.1,485.9333333333334,508.96666666666664,617.5,593.3333333333334
2824,3150307.0,Piedade do Rio Grande,31.0,MG,460.95714285714286,492.84666666666664,500.46666666666664,498.87857142857143,536.0
2825,3150406.0,Piedade dos Gerais,31.0,MG,473.52000000000004,519.5,517.68125,530.5533333333334,580.0
2826,3150505.0,Pimenta,31.0,MG,510.06666666666666,544.7,502.1923076923077,556.8583333333333,578.4615384615385
2827,3150539.0,Pingo-d'Água,31.0,MG,497.325,471.73333333333335,466.1333333333334,559.15,413.3333333333333
2828,3150570.0,Pintópolis,31.0,MG,493.77500000000003,485.22222222222223,460.81111111111113,486.3625,457.77777777777777
2829,3150604.0,Piracema,31.0,MG,521.2,544.0928571428572,546.6428571428571,601.3357142857143,548.5714285714286
2830,3150703.0,Pirajuba,31.0,MG,464.43,505.79090909090905,492.08181818181816,494.68,490.90909090909093
2831,3150802.0,Piranga,31.0,MG,487.75961538461536,510.2263157894737,494.5894736842105,537.0884615384615,601.0526315789474
2832,3150901.0,Piranguçu,31.0,MG,526.6818181818181,552.3181818181819,535.3545454545455,597.7636363636364,729.0909090909091
2833,3151008.0,Piranguinho,31.0,MG,494.9157894736842,499.12380952380954,510.99523809523805,567.478947368421,540.0
2834,3151107.0,Pirapetinga,31.0,MG,529.35,510.1875,504.1,584.3666666666667,527.5
2835,3151206.0,Pirapora,31.0,MG,504.9197368421053,528.1814814814815,524.675925925926,552.9223684210526,648.5185185185185
2836,3151305.0,Piraúba,31.0,MG,486.6,511.3238095238095,510.2190476190476,529.3857142857144,562.8571428571429
2837,3151404.0,Pitangui,31.0,MG,507.7739130434782,556.4744680851064,538.7553191489362,611.4217391304348,704.2553191489362
2838,3151503.0,Piumhi,31.0,MG,507.83125,540.2055555555556,523.2930555555555,586.5109375,630.4166666666666
2839,3151602.0,Planura,31.0,MG,502.7625,500.75,506.7875,537.6375,532.5
2840,3151701.0,Poço Fundo,31.0,MG,496.4882352941176,532.7081081081081,506.1810810810811,571.1617647058823,614.0540540540541
2841,3151800.0,Poços de Caldas,31.0,MG,533.9268498942918,566.2746913580247,556.9718106995884,610.7295983086681,705.1851851851852
2842,3151909.0,Pocrane,31.0,MG,453.9947368421052,506.91999999999996,500.09499999999997,503.86842105263156,604.0
2843,3152006.0,Pompéu,31.0,MG,492.0016393442623,512.6698412698413,511.5412698412698,561.7311475409836,796.1904761904761
2844,3152105.0,Ponte Nova,31.0,MG,514.6511312217194,564.6522522522523,544.8391891891893,586.3574660633484,728.4684684684685
2845,3152131.0,Ponto Chique,31.0,MG,463.15,431.825,475.82500000000005,488.6,440.0
2846,3152170.0,Ponto dos Volantes,31.0,MG,526.52,538.5500000000001,520.7166666666667,557.98,543.3333333333334
2847,3152204.0,Porteirinha,31.0,MG,499.928947368421,534.2602564102565,513.3576923076923,583.2684210526317,690.5128205128206
2848,3152303.0,Porto Firme,31.0,MG,482.6470588235294,508.2444444444444,501.65000000000003,511.09411764705885,496.6666666666667
2849,3152402.0,Poté,31.0,MG,440.59090909090907,467.39090909090913,458.20909090909095,502.8454545454546,498.1818181818182
2850,3152501.0,Pouso Alegre,31.0,MG,535.8367886178862,570.1258823529412,556.0666666666667,616.0823170731708,726.0
2851,3152600.0,Pouso Alto,31.0,MG,473.4,523.24,504.91999999999996,540.76,592.0
2852,3152709.0,Prados,31.0,MG,502.95625,549.84375,523.95625,561.53125,672.5
2853,3152808.0,Prata,31.0,MG,478.3827586206897,505.65333333333336,469.24666666666667,512.3965517241379,517.3333333333334
2854,3152907.0,Pratápolis,31.0,MG,461.09285714285716,487.1066666666667,491.5733333333334,564.6,558.6666666666666
2855,3153004.0,Pratinha,31.0,MG,560.6999999999999,562.025,535.675,541.6666666666666,485.0
2856,3153103.0,Presidente Bernardes,31.0,MG,492.82142857142856,489.92857142857144,502.90000000000003,536.2857142857143,668.5714285714286
2857,3153202.0,Presidente Juscelino,31.0,MG,437.0,389.0,460.4,481.7,0.0
2858,3153301.0,Presidente Kubitschek,31.0,MG,517.075,490.25,511.925,480.59999999999997,630.0
2859,3153400.0,Presidente Olegário,31.0,MG,512.15,494.74666666666667,497.1066666666667,560.975,509.3333333333333
2860,3153509.0,Alto Jequitibá,31.0,MG,477.84999999999997,494.79411764705884,500.95882352941175,523.3857142857142,520.0
2861,3153608.0,Prudente de Morais,31.0,MG,471.6875,558.4875,545.075,536.6375,635.0
2862,3153707.0,Quartel Geral,31.0,MG,456.11,504.43,475.41999999999996,528.0,550.0
2863,3153806.0,Queluzito,31.0,MG,441.21999999999997,498.26000000000005,476.55,510.52,574.0
2864,3153905.0,Raposos,31.0,MG,474.7,537.2636363636364,517.709090909091,519.3545454545455,552.7272727272727
2865,3154002.0,Raul Soares,31.0,MG,500.29651162790697,529.9340909090909,518.0534090909091,555.5709302325581,681.8181818181819
2866,3154101.0,Recreio,31.0,MG,471.2692307692308,521.85,502.4785714285714,559.5384615384615,548.5714285714286
2867,3154150.0,Reduto,31.0,MG,465.65714285714284,470.75714285714287,519.8142857142857,534.3142857142857,628.5714285714286
2868,3154200.0,Resende Costa,31.0,MG,518.172,546.504,513.232,576.516,600.8
2869,3154309.0,Resplendor,31.0,MG,488.15000000000003,510.1607142857143,504.84285714285716,499.5285714285714,572.1428571428571
2870,3154408.0,Ressaquinha,31.0,MG,528.3555555555555,503.31111111111113,482.20000000000005,514.0,577.7777777777778
2871,3154457.0,Riachinho,31.0,MG,480.6636363636364,497.41818181818184,507.1636363636364,502.37272727272733,458.1818181818182
2872,3154507.0,Riacho dos Machados,31.0,MG,449.70000000000005,480.64,437.57,524.588888888889,374.0
2873,3154606.0,Ribeirão das Neves,31.0,MG,503.9210826210826,533.4331564986737,528.1824933687002,552.7646723646724,605.9416445623342
2874,3154705.0,Ribeirão Vermelho,31.0,MG,492.64,518.1166666666667,499.5833333333333,495.53999999999996,486.6666666666667
2875,3154804.0,Rio Acima,31.0,MG,472.825,503.625,498.0125,479.9125,585.0
2876,3154903.0,Rio Casca,31.0,MG,485.5,506.58500000000004,488.82,505.465,615.0
2877,3155009.0,Rio Doce,31.0,MG,490.05,532.8499999999999,443.7,561.45,610.0
2878,3155108.0,Rio do Prado,31.0,MG,440.18461538461537,468.13571428571424,453.79285714285714,465.4153846153846,407.14285714285717
2879,3155207.0,Rio Espera,31.0,MG,472.34117647058827,530.2235294117646,492.12941176470594,522.1941176470588,591.7647058823529
2880,3155306.0,Rio Manso,31.0,MG,494.15,535.21875,516.14375,554.04375,663.75
2881,3155405.0,Rio Novo,31.0,MG,532.0,542.7285714285714,510.7285714285714,570.6333333333333,688.5714285714286
2882,3155504.0,Rio Paranaíba,31.0,MG,486.49375,513.3305555555556,504.70000000000005,520.5375,615.5555555555555
2883,3155603.0,Rio Pardo de Minas,31.0,MG,466.01621621621615,507.7,484.88461538461536,494.88108108108105,607.1794871794872
2884,3155702.0,Rio Piracicaba,31.0,MG,523.4599999999999,550.5625,534.19375,599.5066666666667,612.5
2885,3155801.0,Rio Pomba,31.0,MG,521.5448275862069,546.1627118644068,530.4220338983051,573.2741379310345,569.4915254237288
2886,3155900.0,Rio Preto,31.0,MG,479.25,568.85,547.6,499.35,675.0
2887,3156007.0,Rio Vermelho,31.0,MG,487.8375,491.75,528.74,518.2,620.0
2888,3156106.0,Ritápolis,31.0,MG,470.64444444444445,513.7666666666667,486.4111111111111,516.5999999999999,600.0
2889,3156205.0,Rochedo de Minas,31.0,MG,557.7,567.0,578.1,488.1,540.0
2890,3156304.0,Rodeiro,31.0,MG,489.43,476.5470588235294,476.4117647058824,508.37,502.3529411764706
2891,3156403.0,Romaria,31.0,MG,491.03999999999996,511.6,559.6,529.9,584.0
2892,3156452.0,Rosário da Limeira,31.0,MG,521.6,543.0666666666667,527.9166666666666,577.0500000000001,706.6666666666666
2893,3156502.0,Rubelita,31.0,MG,435.14000000000004,423.1,442.7133333333333,457.74666666666667,417.3333333333333
2894,3156601.0,Rubim,31.0,MG,482.5333333333333,509.09999999999997,525.0333333333333,543.1666666666666,373.3333333333333
2895,3156700.0,Sabará,31.0,MG,510.990306122449,548.8576923076923,535.1798076923077,569.3112244897959,626.7307692307693
2896,3156809.0,Sabinópolis,31.0,MG,491.4435897435897,531.2875,513.4675,581.425641025641,620.0
2897,3156908.0,Sacramento,31.0,MG,505.32500000000005,530.5649350649351,522.2662337662338,564.4527777777778,604.9350649350649
2898,3157005.0,Salinas,31.0,MG,508.85,540.721875,525.67265625,581.5588,687.578125
2899,3157104.0,Salto da Divisa,31.0,MG,454.9666666666667,477.55833333333334,460.825,436.9916666666666,528.3333333333334
2900,3157203.0,Santa Bárbara,31.0,MG,505.6611940298508,537.9382352941177,527.2088235294117,567.010447761194,638.5294117647059
2901,3157252.0,Santa Bárbara do Leste,31.0,MG,482.89444444444445,527.9833333333333,519.1277777777777,538.9555555555556,594.4444444444445
2902,3157278.0,Santa Bárbara do Monte Verde,31.0,MG,552.8499999999999,482.55,481.04999999999995,392.54999999999995,660.0
2903,3157302.0,Santa Bárbara do Tugúrio,31.0,MG,407.8,466.5,455.75,463.04999999999995,330.0
2904,3157377.0,Santa Cruz de Salinas,31.0,MG,459.5,487.775,485.29999999999995,489.9428571428571,480.0
2905,3157401.0,Santa Cruz do Escalvado,31.0,MG,460.7333333333333,395.675,516.5,493.9666666666667,415.0
2906,3157500.0,Santa Efigênia de Minas,31.0,MG,525.525,548.52,535.9399999999999,599.0,624.0
2907,3157609.0,Santa Fé de Minas,31.0,MG,,,,,
2908,3157658.0,Santa Helena de Minas,31.0,MG,480.48999999999995,443.46000000000004,473.23999999999995,459.82,564.0
2909,3157708.0,Santa Juliana,31.0,MG,458.2142857142857,516.8,528.4857142857143,517.7714285714286,574.2857142857143
2910,3157807.0,Santa Luzia,31.0,MG,502.83604060913706,535.9904988123516,529.6513064133017,554.3545685279188,604.2755344418052
2911,3157906.0,Santa Margarida,31.0,MG,469.9875,490.48400000000004,474.63199999999995,510.5083333333334,555.2
2912,3158003.0,Santa Maria de Itabira,31.0,MG,483.73749999999995,488.85,494.4875,532.9125,497.5
2913,3158102.0,Santa Maria do Salto,31.0,MG,373.3,405.2,444.55,486.0,300.0
2914,3158201.0,Santa Maria do Suaçuí,31.0,MG,473.0394736842105,487.5365853658537,483.3756097560976,536.5131578947369,524.390243902439
2915,3158300.0,Santana da Vargem,31.0,MG,476.3125,488.73333333333335,477.2277777777778,512.0375,476.6666666666667
2916,3158409.0,Santana de Cataguases,31.0,MG,494.35,543.775,526.1,498.2,520.0
2917,3158508.0,Santana de Pirapama,31.0,MG,503.72222222222223,506.8444444444445,491.9777777777778,556.1444444444445,642.2222222222222
2918,3158607.0,Santana do Deserto,31.0,MG,517.7375,563.7222222222222,525.2222222222222,587.1375,564.4444444444445
2919,3158706.0,Santana do Garambéu,31.0,MG,494.8285714285715,491.5857142857143,443.88571428571424,485.84285714285716,662.8571428571429
2920,3158805.0,Santana do Jacaré,31.0,MG,468.3444444444445,491.72727272727275,472.5363636363636,546.2555555555556,436.3636363636364
2921,3158904.0,Santana do Manhuaçu,31.0,MG,442.36,461.25,455.34999999999997,432.12,400.0
2922,3158953.0,Santana do Paraíso,31.0,MG,491.64090909090913,517.236,499.22,506.56363636363636,564.8
2923,3159001.0,Santana do Riacho,31.0,MG,488.41818181818184,519.0818181818181,496.54545454545456,484.72727272727275,525.4545454545455
2924,3159100.0,Santana dos Montes,31.0,MG,437.65,503.0,451.95,527.0,320.0
2925,3159209.0,Santa Rita de Caldas,31.0,MG,476.84615384615387,518.1285714285715,504.36428571428576,541.2923076923078,664.2857142857143
2926,3159308.0,Santa Rita de Jacutinga,31.0,MG,456.41,473.575,503.27500000000003,516.11,533.3333333333334
2927,3159357.0,Santa Rita de Minas,31.0,MG,524.48,540.73,546.65,583.0699999999999,692.0
2928,3159407.0,Santa Rita de Ibitipoca,31.0,MG,474.0,510.1125,496.35,561.4375,655.0
